country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2005,40.49464515843682,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2006,40.66931808114849,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2007,40.84209347557779,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2008,41.01309930313757,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2009,41.18226454343203,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2010,41.34966523525259,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2011,41.51547744394043,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2012,41.67959172182006,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2013,41.84208399017105,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2014,42.00296103677734,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2015,42.16216393988934,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2016,42.31975779471252,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2017,42.47569959105446,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2018,42.63002404653048,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2019,42.78274365722524,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2020,42.89210182038559,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2021,42.96604199119669,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of population using safely managed drinking water services,2022,43.03787942132716,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2000,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2001,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2002,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2003,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2004,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2005,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2006,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2007,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2008,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2009,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2010,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2011,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2012,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2013,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2014,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2015,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2016,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2017,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2018,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2019,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2020,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2021,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using safely managed drinking water services,2022,100,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2000,18.25587460640241,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2001,19.21540608896553,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2002,20.19663505936522,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2003,21.19853983585502,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2004,22.22008379571282,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2005,23.25890736275382,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2006,24.31555375066409,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2007,25.38863373272891,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2008,26.47741453195835,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2009,27.57910853995573,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2010,28.69503183250974,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2011,29.62015520179692,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2012,30.44058473550556,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2013,31.27106328515447,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2014,32.11118900462506,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2015,32.96165036040425,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2016,33.82205423306418,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2017,34.69198635356408,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2018,35.57779305701366,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2019,36.47957044427689,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2020,37.39738138568496,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2021,38.33051580543587,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using safely managed drinking water services,2022,39.28015504449611,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2006,83.86928015812732,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2007,83.98739625216204,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2008,84.07975959750006,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2009,84.17143444960675,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2010,84.26258879556666,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2011,84.3532960260961,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2012,84.44355628429626,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2013,84.53344642069193,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2014,84.62296194516318,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2015,84.71210336545317,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2016,84.80079526148192,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2017,84.88910879202916,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2018,84.95357451208979,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2019,85.0132203387945,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2020,85.07219953496104,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2021,85.09555958158201,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using safely managed drinking water services,2022,85.11891798719694,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2000,41.5165660778488,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2001,41.95547058858278,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2002,42.39307898912312,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2003,42.82827346658755,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2004,43.26161736547178,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2005,43.8053962224826,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2006,44.36928277355231,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2007,44.92938856122508,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2008,47.7395908369048,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2009,50.60236122420515,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2010,53.51767054054342,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2011,56.48219462820535,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2012,59.49482149498355,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2013,62.55336412071809,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2014,65.65674109635893,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2015,68.28291292908422,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2016,69.90109036403275,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2017,71.52531869516146,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2018,73.15412325118636,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2019,73.5840758093087,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2020,73.91218020669152,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2021,74.59271296026286,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using safely managed drinking water services,2022,74.82419935286042,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2000,27.51425659510582,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2001,28.96122621310224,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2002,30.43430328172968,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2003,31.93373856325005,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2004,33.45945697629456,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2005,35.01138231108541,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2006,36.58909342290603,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2007,38.19284844766279,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2008,39.82256825722762,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2009,41.47782622641297,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2010,43.15923425196463,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2011,44.66844500683629,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2012,45.98442274499761,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2013,47.31608153819857,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2014,48.66385858332522,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2015,50.03127441850685,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2016,51.41780379480843,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2017,52.82257444373256,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2018,54.24494058909364,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2019,55.6836944657001,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2020,56.77102583664649,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2021,57.3254756258899,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of population using safely managed drinking water services,2022,57.39649937196577,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2000,26.7410655283817,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2001,27.03768714516923,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2002,27.29957450292581,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2003,27.56054309546992,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2004,27.82055102205518,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2005,28.07955904191562,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2006,28.33753113332586,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2007,28.59453708554958,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2008,28.85042245501792,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2009,29.10514682014978,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2010,29.35867163559896,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2011,29.61105951047592,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2012,29.86265296840167,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2013,28.43256600477171,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2014,26.97638652967213,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2015,25.49421893606712,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2016,23.9865548091818,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2017,22.45362657480553,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2018,20.8958654198582,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2019,19.31354080189878,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2020,17.70711798807584,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2021,16.07690087408255,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using safely managed drinking water services,2022,16.11663714104222,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2000,99.99387044679297,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2001,99.99269094756393,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2002,99.99151038787016,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2003,99.99033291261328,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2004,99.98914933098057,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2005,99.98796931416352,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2006,99.98678659895154,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2007,99.98560975996683,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2008,99.98442789244422,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2009,99.98324396627899,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2010,99.98206415872025,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2011,99.98088387860155,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2012,99.9797038656982,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2013,99.97852066637306,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2014,99.97734123929025,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2015,99.97616034769,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2016,99.97497630330331,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2017,99.97379892764509,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2018,99.97261799488763,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2019,99.97143833325551,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2020,99.97025768178948,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2021,99.96907629816394,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using safely managed drinking water services,2022,99.96789118902446,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2000,87.04396250569972,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2001,87.04396250569972,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2002,87.04396250569972,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2003,87.70611083605965,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2004,88.37045505093748,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2005,89.03699515033313,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2006,89.7057311342468,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2007,90.37666300267819,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2008,91.0497907556275,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2009,91.72511439309473,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2010,92.40263391507973,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2011,93.08234932158263,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2012,93.76426061260337,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2013,94.44836778814212,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2014,95.13467084819858,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2015,95.50277488301629,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2016,95.72985997164865,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2017,95.95694506028107,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2018,96.18403014891344,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2019,96.41111523754586,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2020,96.63820032617824,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2021,96.86528541481066,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using safely managed drinking water services,2022,96.86528541481066,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2000,84.39357123617479,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2001,84.39357098360621,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2002,84.39357109461643,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2003,84.39357098778508,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2004,84.39357009583824,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2005,84.39357154822301,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2006,85.37428377953559,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2007,86.35500037955524,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2008,87.33571206352548,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2009,88.31643079629876,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2010,89.29714186398274,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2011,90.27785928590053,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2012,91.25857262079907,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2013,92.23928533986063,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2014,93.21999889084688,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2015,94.20071358433353,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2016,95.18142968649799,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2017,96.16214561726058,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2018,97.1428571624635,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2019,98.12357498401782,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2020,99.10428801854721,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2021,99.99999623061082,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using safely managed drinking water services,2022,100,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2000,47.84902154608331,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2001,47.94999210448482,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2002,48.05105223449449,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2003,48.15258828162354,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2004,48.25460035438479,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2005,48.35869737875517,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2006,48.48102697880728,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2007,48.6035816204254,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2008,49.63554307452421,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2009,50.65626524731734,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2010,51.66618624802854,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2011,52.6653540107565,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2012,53.65381614141333,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2013,54.63161677670092,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2014,55.08079626880735,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2015,55.16754488147146,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2016,55.25507110393667,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2017,55.31084507944635,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2018,55.37498509270987,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2019,55.4434373647134,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using safely managed drinking water services,2020,55.51591704514176,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2000,12.60080862696725,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2001,12.9658196398697,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2002,13.77743298880914,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2003,14.61390930441576,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2004,15.47549251119535,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2005,16.36227335235516,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2006,17.27470345495882,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2007,18.21312320564099,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2008,19.1778711277023,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2009,20.16864933992304,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2010,21.18622014152268,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2011,22.2287981949627,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2012,23.2016363518397,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2013,23.7916719327254,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2014,24.37981024038739,Total,,%,,,,Total
